,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,0.13826695345780943,0.005881332429937507,0.0878864637271799,-0.011667684125754245,-0.03502180404576507,0.021230125357005455,0.04677299254231497,-0.060233841341784916,-0.008097045365694487,-0.09897066025699,-0.010364110142339289,0.054049652038256235,0.11165487704831684,0.055554660388891765,-0.021317218908131066,0.13256059595947542,-0.14571807854926114,0.03881668458998965,-0.06484209645068893,0.04754678490676394,-0.051210204165018355,-0.0750221128057391,-0.0991580254684258,-0.0746072395992412,0.01825889020975347,-0.010464462133366558,0.03320293224939825,0.01833021698224178,-0.13305314190654977,-0.1909353003465869,0.03292833219606325,-0.02634942701625092,0.1039060862925828,-0.13926854415364526,-0.054016599432109715,-0.04083960100386842,0.10948080192231445,-0.0822823102489213,0.15006214949230143,-0.0003769726427862481,0.2644461078840773,0.0972907478613519,-0.04912507692462226,0.1198289566810905,0.012736441231992114,-0.07969444190671986,0.1788414815493012,0.005112751773459328,0.006354984969227767,0.18425881865851734,-0.10536729951449816,0.042407647772727035,-0.1003941578216347,0.005276380811190433,0.04537475516143597,0.08809495816395553,0.041447252716773735,-0.16059458960108114,-0.12199665255798309,-0.04483297273499596,-0.16022229722587755,-0.09177263611008978,0.037884689719609205,-0.20211474886394706,0.011538127659881008,-0.09183327956273242,-0.08362348427768858,-0.19404866633275267,-0.15156222130146993,1.425648611102665e-05,0.11752978953914044,-0.022228781333500147,0.1445759591425707,0.1270679270422307,-0.013957618864749097,0.11680955654041891,-0.08298560370582637,-0.13737903935667745,-0.1260012205361944,-0.006586320022315132,-0.07297846597857549,0.09009738885372248,0.11937021050635956,-0.08741095043529451,-0.16368363867924274,0.13012428763389647,0.06640242793915735,-0.05228185597117984,-0.09590921258301552,0.16775882094522568,-0.1769285511012322,0.026415238782106797,0.1588967620224524,0.2121277512206523,-0.07324950846746116,-0.07998213583324039,-0.11137373357219243,0.014990948087434211,-0.20986655223898484,-0.03335080086260603,-0.09305203568548172,-0.08046325699759849,-0.15167176254915618,-0.030775818972827742,0.034478057967362676,0.02506695225835776,-0.03851440002339896,-0.09764749858264128,0.004306958675690482,0.09746612190901455,0.034103883867824446,0.002739490943155798,0.07615149944903109,0.0987617023333663,0.05502712575978852,0.05476111672207259,-0.09864695623421714,-0.09533510629396158,-0.15592063961111857,-0.13937950489402326,0.014355668110725724,0.061627618412371334,-0.020611209220907922,-0.05143978819331403,-0.03472262316916512,-0.05966522155030899,0.030618554801385756,-0.12899418644109803
1,0.03340746073559238,0.15856353049148147,-0.05272716709270729,-0.0009914505788619914,0.24261741148348903,-0.05771528107689361,-0.13351461032879317,0.030503273209632375,-0.04581325254701654,0.10013651195880557,-0.001739158774374418,-0.09691090105746823,0.06384062531844698,-0.12623678327280966,-0.050668507682960315,-0.012660238928307659,0.0008978015165056248,-0.002959396396004438,0.0019371012567797007,-0.09954159750456953,0.20046496590140636,0.041481144012443724,0.0336383130180174,-0.12819794021355385,0.022880638778278627,-0.10865509047043555,0.018703641793121277,-0.08317836728443265,0.06603476447376473,0.04907681382510536,-0.04346215228471856,0.06520167667730915,-0.20250506492909304,-0.16646192638668247,0.05829732259186407,-0.024385062561002566,0.014875330643618881,0.11487211820402995,0.030641999411945568,0.3694200517383369,-0.15510691970929735,0.02045687348625124,0.10575152109363706,0.08573356523262257,-0.04299117809441133,0.020371272093685135,-0.010009673537507471,0.10810204107662286,0.08913005936909332,-0.022982493620714455,-0.08787693340329787,0.09814859265154863,-0.09114299720396357,0.01544896235722449,-0.022317135388677203,-0.011884031640585473,0.018745190749540654,0.10882370542290959,-0.09859034024392492,0.05401750409730221,-0.12349607628636673,-0.06149752743119481,-0.09632996936569402,0.01315438987702539,-0.08369642879662742,0.019793910217952026,0.013941858067582899,-0.05006315426343816,0.04580021553299002,-0.07899004140852783,0.05800227860797613,0.0032819796615114554,0.2555533944874166,-0.10081486364172425,-0.08492862025449775,0.16316449209827638,-0.09049969653431497,-0.05736038916639097,-0.06638486183864588,-0.08300610318285954,0.041439554273355245,-0.020563938336836392,0.02943428520768746,-0.10886807825987165,-0.12108367152469658,-0.053034119068817914,-0.11120575704124949,-0.08008662752551872,-0.05478469696586706,0.0008028828799039171,0.07529564906774895,0.0869250394820491,-0.0007983652895415742,-0.106418019912809,-0.24505480574661784,0.044085318540311065,0.0938086884220985,-0.008794622369526887,0.04045292259574737,-0.08071493756047883,0.09105092356606342,0.21371291067463458,-0.013265555824035696,0.19089472051097145,-0.06435473315131354,0.056125652249739734,-0.0770644757848283,-0.0718806503516507,-0.006929641709353803,-0.0982359151660726,-0.012490150920040546,0.06370010580999337,-0.0034566110260201197,-0.021888495021762853,-0.22162521178484768,-0.04541604110366478,-0.06497625416084213,0.010310081948817572,-0.03106938713189154,-0.08283241415075698,0.062360839943204,0.0006242884572855559,-0.07903574650842711,0.0261606200389978,0.03371671636078967,-0.09251547423590244,0.06200165147809078,-0.13255486424843993
2,0.07170846075480175,0.026218888605723654,-0.06803047817002196,-0.029428388347967988,-0.1611663409520727,-0.06443567401064824,-0.02383236479455074,-0.0006373922468775175,-0.14346977747036668,-0.09390286066380098,-0.11317766171548103,-0.05001920089558666,0.04298647204876094,-0.09741494675110692,0.09216882884522903,0.14234131882061227,-0.11854620002638465,-0.034696831653697885,0.09802241224038581,-0.09679525912298373,-0.17418559077242904,-0.02274192494443399,-0.13856955593162096,0.13722106400713943,0.0329654493814668,0.06626820814780149,0.0756076829177714,0.07070686438192522,-0.022375695016305208,0.0867652374265178,-0.1631588869890689,-0.06976399292834666,-0.031076480845394994,0.014748774140514993,0.10839692997757938,0.005321772791912568,-0.05270933483743262,0.11549413173788285,-0.05051196725663647,0.011172284254285791,0.10037308315954574,0.04775690954235061,-0.10648192513012646,-0.05090222687526153,-0.029723582339025247,-0.10643029062001966,0.07118039615203262,-0.025069636808794794,0.057484198273654995,0.1810082792585781,0.14044360627922461,-0.0213787506175871,0.11372158304849628,0.03373912786288831,0.11768644927533625,0.05512404727928705,-0.1404257638205292,-0.14876249194808408,-0.08515651799776272,-0.07337189512733246,0.15874184376011424,0.09605412621841969,-0.13120284709578137,0.13873333580305908,-0.008998183961357487,0.004260428666259051,0.11307746096290693,-0.020843898584299993,0.12888505757274618,-0.06697474198970614,0.08226520554604633,-0.11506162746110392,0.06717595292799007,0.01924938038724929,-0.11196230197012384,-0.02138765134333493,-0.09333942704622794,-0.09032906911930784,-0.15237227130969647,-0.09576007864623225,0.03632302195085133,-0.009423417333385099,-0.10574068453578007,0.09187131681993407,-0.09362122685822595,0.082027171335163,0.10033667702523551,-0.12946061406719972,-0.11227118137727396,0.15670487230426622,-0.12727040908019627,0.08384979133780993,-0.023576427817208638,-0.0533105255850925,-0.15202007783214275,-0.07834462104712812,-0.08326837609926241,-0.06988274182901959,-0.16658344434153932,0.10284897154398356,-0.1055044605380238,-0.009487936475683975,-0.13584000767568055,-0.03378201613675087,0.12115538935605864,0.07436738239708837,-0.12753171466642577,-0.11137998818895388,-0.029463663996366827,-0.006507378448344026,0.039185809738695294,0.07520723093000185,0.09361954954931738,0.11966380706523302,0.022689594844941118,-0.05556678111570575,-0.13844704566552785,-0.022376502757748714,-0.1269154168608239,-0.04674649087633573,-0.12982867155172412,-0.06775556695212896,-0.07173166620824672,-0.08586650104165001,-0.08712352119564327,0.0832161008900165,-0.09370075373102847,0.030443643515476466
3,-0.007156039353458514,0.09279162318350334,-0.09219193297997037,0.20274621065067924,-0.13067752053482154,0.08595714292858389,0.1150553177780156,0.07202231829558058,0.07316617977091214,0.01002607356310701,0.08882062162712266,0.09001918611917852,0.052975906741355085,-0.13333542439116874,-0.059266919846081394,0.1762342677180161,0.0003485639142323526,-0.10759305082944766,-0.0725645713330214,0.07819467121521598,-0.07768830777291662,0.00044001050284939115,0.06315863650222094,-0.09477431588710694,0.10384556402726917,-0.1047996529395662,-0.09585636118448965,0.06248846769252019,-0.030715224349002174,0.12751471909884446,0.09388956111034338,0.0692130870110868,-0.04517232241279253,0.10234202815043375,-0.024684563973072234,0.13379466511581126,-0.03792852038875703,-0.04261280101314353,-0.12517635544451738,-0.10309190667397222,-0.04918154773323495,-0.010033943926938358,-0.01864794612897367,0.01519309158615253,-0.07361348028344346,-0.13897783010962003,-0.06967994870627124,-0.16808562963634807,0.0604104219570561,0.09497060125145293,0.08258123822331102,-0.10736544950426402,-0.04783526466538973,0.0972952980419446,-0.002119399143818425,-0.04625492633739178,0.08910883599745949,-0.19853843178189687,-0.049338008346193354,-0.11147869384453016,-0.09905864905087011,-0.23045452264613145,-0.07051734012425889,-0.021774491810632162,-0.04869804071295283,0.0689572588396718,0.10676423413943077,-0.07920262454277541,-0.11129040600396924,0.06505840313399218,0.10464944449958903,0.048479707866030654,0.005524243480947232,0.05764236688162231,0.08656159994306076,-0.01626229161748528,0.11328010162027452,-0.07370558240823409,0.10145015512471862,-0.05015069730230197,0.004707666499769927,-0.12364834339490922,0.0110421056508132,-0.14194440549013657,0.07837764011915443,0.005715251603465416,0.022238101035736275,-0.003483623730786701,-0.05453834400444494,0.07718331549066756,-0.18266610999552926,-0.13640359909337965,0.07692096065021056,-0.012632189663847966,0.05985109443750327,0.11264254547265778,0.11410728457473614,-0.019168646122819204,-0.016811308843666432,-0.025999747849238825,0.011387434264790764,0.08753617721536588,0.0017920393749483604,-0.16010901861435314,-0.02640757684145756,-0.08486865265772678,-0.021192813858510535,-0.27812802899125305,-0.08583385457582757,-0.028835307320936948,-0.11358374715708411,0.07233395535722216,0.08765453453998066,0.041090638068518225,0.08514622088661254,-0.11102089672361981,0.10416636927982646,0.020321905445390014,0.03569958780484168,0.057402989515658934,0.08584357663261442,-0.10600193169911755,0.05185878132824477,-0.045235714452274575,-0.07348974476010131,-0.09965593170641171,0.1338742669525846,0.005863543264209909
4,-0.17334489711347328,-0.0815491942335646,0.029585244367152472,0.1748166324183874,-0.11672374165827029,0.027226814078691947,0.05776336520033821,-0.041324987764619146,-0.03774037349491109,-0.19947107239464543,0.016067415751285858,-0.1761478710500442,-0.07056050563136157,-0.07084263256436533,-0.016115993246656912,-0.0060969620611347145,0.022239515452327736,0.002502923884744594,0.08940533679540037,0.1372008891050156,0.07477467718325746,-0.09175234530716525,0.05375483953954082,-0.018146485528657084,0.12349778629812919,0.11972606737014538,-0.06632137044430877,0.01162483627757609,0.032104194214604,-0.09334905572314638,-0.03002864202891713,-0.02425468445936234,0.06938466488738898,-0.11791869126702482,-0.0796446610507628,-0.01650068464300469,0.017167076128637937,-0.1363742144381081,0.04162614679399161,-0.05692217471878749,-0.1881578499163403,0.06700909108764727,-0.07710030671724527,-0.1989304699674575,-0.12811309441579463,-0.2372030031537991,-0.09853280412590931,0.035379440901862444,0.03584416892170718,0.13658876203646617,0.16116527181554868,-0.09993603246227109,0.0997705340426724,0.21709442778085813,-0.042232064140635066,0.0660236215804646,-0.09598043365369763,-0.023825070160339128,0.014258382050747385,-0.09325905873742055,0.06892325785994285,-0.09710696587642759,0.1372770962568114,0.03351349994823085,-0.0887078651099683,-0.12829953129900706,-0.08973457581681832,-0.15103771519889825,-0.049580268441198054,-0.1201052757851259,0.25328393416472983,0.09428596788056119,0.06847468452517809,0.00896686523316285,0.04339291800581982,-0.07729875991105899,-0.030169597639842796,-0.019522097067882896,0.15817593108804046,-0.10267448536753822,-0.01134749381757005,-0.017816605422111217,0.04708190080053277,-0.04495014966817024,0.07967550871926321,0.024386888130874848,0.026890085355144307,0.15092678620530478,0.08884979461200156,-0.2072950362100392,-0.01609060863357321,-0.11777481926762481,0.10455012024555183,-0.16967145661261876,0.15354114157745122,-0.02831303870392641,-0.022936383281385024,0.05968606783804787,-0.15701334830298208,0.13934454159615164,0.053596261991216594,-0.1622931000165148,0.1264319868837268,0.006515446616616079,-0.10849318323111985,-0.062057765559927265,-0.0438574782852796,0.10764310205393708,0.05819441538211547,-0.024745481956607546,0.06844801689617265,-0.0021345568982401846,-0.10795052764705795,0.14213299213829156,-0.08799522610358428,0.04743491866292995,-0.0054016144823672155,0.08528967500617676,-0.11970501841438494,0.061334433306823144,0.10301218315512904,-0.21395211309225504,-0.0043053580093523345,-0.08431173654104593,-0.10580270593027202,-0.06279313919805254,-0.0834707861666304,-0.10272000931988585
5,-0.0911733283489632,-0.01373932207475633,0.029336407280888644,-0.037408083743198754,0.06448063276579187,0.0816498222065911,-0.03321348115970974,-0.024787812710644362,-0.015304223987215988,0.06894422772893456,0.13582295976539682,0.15197868057499414,-0.003849216448698406,-0.0540765297207824,-0.04203091124859514,0.1602180732179525,-0.07029489871121776,-0.037329474226389096,-0.05633998906291404,0.11371325431157506,0.18513673877224782,-0.10481684027140753,-0.056608987300979074,-0.0035356559822719807,-0.03784278590363381,-0.07848362497893623,0.01872812690008479,0.07850481570453535,0.09515447163032859,-0.059667656410375775,-0.04775221969696508,0.04204670865365354,-0.04957585700626719,-0.0413129542065673,0.12316847077239042,-0.009063271522563025,-0.13155484016747537,-0.0021355453915644865,-0.057335552616434075,0.34405614895245257,-0.09718978338794447,0.09038534713307289,0.15686427780880746,0.11336165215482914,0.058537277829137487,-0.08510600906174622,0.04675187853162963,-0.08189074800554984,-0.10527107580805548,-0.16398184575417005,-0.2552773121306674,0.04976570821077001,-0.04001324201918988,0.2021490517963614,0.03736455507281018,-0.13310238192883475,0.00024728633353704514,-0.07606870897338734,-0.09910494596477794,0.10835105389241678,-0.16352739845417655,-0.04714802595240298,-0.012006800046433244,-0.1758275797766807,-0.09873472328894492,-0.123338937913991,0.026492487602021927,-0.004263895051802082,-0.08291005103609309,0.12024845012711816,0.016548071083299542,0.09526078558455418,0.11004965585529522,-0.07369127994823799,-0.05142435472283999,0.17198723881717806,0.07741379934760564,0.016942877553663596,0.0782988200378406,0.02715475649855504,-0.041260392016313346,0.04814542570511182,0.059405980944435055,-0.1620403103305867,0.10803016685161447,-0.10889049478105796,0.08572141309918979,-0.118435176516814,0.1136793073226948,-0.031685665483833746,-0.1787962674614739,-0.09457983165890484,-0.053037542171255725,0.1210043719335102,0.011343829951197999,-0.008451868000074206,0.0348841755191715,-0.022491400070748634,0.2114633535491879,-0.10810246314377595,-0.07244930442593407,0.23297082330687882,-0.004784711304008532,-0.00561655637768791,0.10492401117987143,-0.06446393765263203,0.15042172814578553,-0.08011253289874036,-0.1010386420697424,0.10411908652056999,-0.012155084887226709,0.18469697756200776,-0.0865959792057904,0.05193583380762634,0.08143922377495866,-0.11129110153542807,0.11763418783352511,-0.05031390189743382,0.05292709370189132,-0.090388355183598,0.0009264365434669022,0.2921146216567798,-0.1558205216254115,0.07410205691833929,-0.03910834614817816,-0.05535757320056335,0.03988069614905967,-0.01891777662904861
6,0.0780293296996982,-0.06720992261085496,-0.06119210337668983,0.12011710111553985,-0.0814865814139531,-0.049886034785895046,0.027112815257686596,-0.01749010894773144,-0.06888206345546621,0.08701517746289082,0.06591361237715777,-0.01022532790262182,0.019181300645657987,0.09426577824541181,-0.09329179761680942,-0.028183344364942804,-0.04149990537235134,0.052328505289667114,0.031814530263208275,-0.024591316928775704,0.13059019315348686,0.024471926056949273,-0.11984322683310024,-0.15649228381715344,0.05505847338426018,-0.05354763349072448,0.07137737839319716,0.00458374899260046,0.08170616945750873,-0.05263886769339359,-0.12613768376086107,-0.06082691413466072,0.007023576928752559,0.0028812210973833217,0.07162342427277194,-0.10492325902758876,-0.10345133257774196,-0.11033285063394593,-0.12330348847521494,-0.10582731625591262,-0.036482823621730186,0.032258324975385326,0.014320788540943064,-0.11496109451394783,0.04742040304672475,-0.08826563158784007,0.05843860106964009,0.04426648179327832,-0.004531228905579944,0.11400235305395931,-0.01778991692420853,-0.13741677947692016,-0.10224867103265022,0.24933767918877756,0.02707409392317834,-0.012770701059404374,0.08584244214085222,-0.05896190864459029,-0.04472202752689556,0.011460995312832593,-0.013574549137492207,-0.08716540182080035,-0.04715769135321104,0.07000659248942946,0.08389871828702396,0.04858731507473499,0.05833284931445872,-0.034361882111986396,0.14273461816182392,-0.10142032510649696,0.08976292936524966,0.08175234205180185,-0.009290498210617474,-0.004478232298206906,-0.035047870887416795,0.02703888804014605,-0.1439169863100693,-0.12879272899285288,0.08843613132446135,0.08540412026928636,0.097659260703438,-0.04310187265214927,-0.008838795714101337,0.08007160372208362,-0.0028724173756256104,-0.023335100072718395,-0.12260963696041416,-0.015136886309728785,0.036635541695140654,-0.09501279032721247,-0.06551648356835803,0.063182529836042,0.0756571291817822,0.10672767123594656,0.15528835002210992,0.03572948738098543,-0.018477573227144883,0.06186832169890722,-0.020571261333957643,-0.013448185284291923,0.05156917864849996,-0.04845177190215744,-0.0821913011065292,0.03267332786101139,0.07656675367989686,-0.06076865819582049,-0.036977061893315635,-0.11355078682904356,-0.06311200556528596,0.05567841209828498,-0.08837288528784117,0.0005680369938167326,-0.00897555407489047,0.06126026445400615,-0.07505240824826433,-0.11772354597653933,0.013886630929221239,0.07939561067506583,0.06680021962234767,-0.03411185520147375,-0.10339399823235278,-0.06045246262811691,-0.0803924072173877,-0.09279613608073203,0.10928802069187386,0.09429793668211942,-0.07910382275771864,0.0740791967044578
7,-0.10169221212084048,0.07076393773004706,-0.09089638794563938,0.12061346811983159,0.22388856818377917,-0.023237910205135423,-0.07623315361178505,-0.11878734434660636,-0.07465771536096194,0.136486495664582,0.014988690149159673,-0.0736422483120372,0.03414554464035399,-0.02629149790599621,-0.08574565531155882,-0.029456374569064425,0.06376625754194365,0.002813854631398732,-0.14768270491894483,-0.06871466046112133,-0.06565695898325385,-0.004929171753921213,0.11916887651118185,-0.013252305464632021,0.027812700413053577,0.07930517336609605,-0.06724463809017013,-0.02320942349520529,0.07562645154180872,0.10418397255351096,0.1224589389500116,0.10198097611686902,-0.12387177831022297,-0.03075978277280112,0.036569790192522995,0.02375866509272946,0.09757661020481816,0.11484118843675975,0.06190878029255563,0.08019381370672266,-0.16106094813217922,0.015488402784799425,-0.05378725566535232,-0.06559725342156474,0.0427096648436044,-0.12144359705583072,0.05924913737567438,-0.05378895553022378,-0.10513965610189294,-0.0766119013519894,0.0020171917803045647,0.04798929505378135,0.09443791812048487,0.05632291699058329,0.05784955629796992,0.1484273046681294,0.03534158793524543,-0.07234601703951218,-0.10417183406603925,-0.05712168136639386,0.06226211813479431,-0.07753231057367078,-0.10032984866839756,-0.10210069797259543,-0.02018961724785037,0.0065586414371587515,0.022303471957315937,-0.052426784267777235,0.06100161830601374,0.06185191899816973,-0.018443791101510888,0.021676064309916067,0.08846945649548048,0.09813246656730674,-0.05361819551488202,0.02192171798378497,0.011072614444745731,-0.09874082948537423,-0.04175090549125157,-0.16669100334887527,0.1252644051869791,0.08810269927761118,0.004074940876669611,0.06963736389452532,-0.01302608375873534,-0.10988761030873832,-0.0807070723020752,0.09880040494549584,-0.010542098485356503,-0.072580817795904,-0.035433418337090065,0.0320898043752961,-0.016194474462536506,-0.06821457692614061,0.14290656050204423,0.045816557763190026,-0.07822415815021894,0.0630928661340081,-0.15599622046126502,-0.024965109561958975,0.007245136098431577,0.14926764137255077,-0.0905159809038827,-0.17513726663579754,-0.0024516072665401478,-0.15119622990588133,-0.12679720762512725,-0.12819623149455328,-0.04245132938645804,-0.14470219015487507,0.022440119383798557,0.1539072055049608,-0.18645181646640974,-0.03383336193674603,-0.11212864427574604,0.04806497078826439,0.007561865090553784,-0.12033500058236667,-0.029994307160838125,0.0091982604365122,0.08771693487128522,-0.10818209597071304,-0.09724677690512354,-0.0458740425607173,0.048721013578001404,0.05939724405624542,-0.04523903958337864,-0.10924582005322933
8,0.22289689266839927,0.08824582105279491,-0.18154298178047473,-0.10820540408015711,-0.04618916726243965,0.09831265987614556,-0.0853400394572289,-0.10110128893742487,-0.2059301320220976,-0.12442208114017093,0.051358420537308686,0.04321870657675478,0.11393773150498519,0.10088775298928947,0.10986296105062386,0.14710528896022185,0.10736944146386943,-0.03974622038098511,-0.09747464688600468,0.09128398867551997,-0.1746734678307453,0.11257439840680097,0.14019606814600397,-0.019926048042654427,-0.08211304909799583,-0.04124341656119788,-0.08361461366190362,0.04769944047771029,-0.2177789903293747,-0.03990359844594267,-0.09213060327495566,-0.07416260053299305,-0.030917948671665797,-0.11207956828352238,-0.09368131876431629,0.02201677511893047,-0.11228895491719006,-0.12260611677301933,-0.028385191483237877,-0.05598435626389902,0.383395509263053,0.15775054972194216,-0.09726550665745588,0.06490003223935563,-0.11144310812120614,-0.03201600396917197,0.12587845013198304,0.04142514598315355,0.08326854723132546,0.1043711476010683,0.03704582261241,-0.023592880205951072,-0.1344152817314314,-0.04047465427174572,-0.08557411202532104,-0.12154884152481281,0.04381785582402387,-0.20063650766499802,0.07575159253948868,-0.03628286377496684,0.003948239568298605,-0.16758024263387572,-0.054507437283850796,-0.19992615598753713,-0.014114395403204751,0.16595914257554575,-0.06337337815499602,-0.07406862310428187,-0.20290558740162365,0.04881953362994394,0.014886757393481602,0.023585542126391145,0.12284614471994154,-0.12668756941169057,0.106840377748498,-0.11309977935684942,0.14545173610555415,-0.18205213804215595,-0.06484653617299482,-0.034645650174372065,-0.10924849738119549,-0.10438377540030003,-0.03908528682532789,0.07166905178606256,0.07202811627299874,0.006677993385623126,0.09535288835715454,-0.06380800083873976,0.004593932311198631,0.17399213967691152,0.05217392897530943,-0.03340255005435585,0.05229044733675194,0.28245118180778644,-0.16394726856784642,-0.007151418638873518,-0.07485476872127773,-0.09804824144107638,-0.08094493190136486,-0.09297568084116319,-0.13761278771450075,-0.18692892537285757,-0.058953180974510515,-0.03505750196778713,-0.029566799053890383,-0.017164114116284674,-0.19051510894944793,0.001941110685617488,-0.0710185503505802,0.011367854180643892,0.0026704146343745614,-0.10708994539260853,0.1748761388766031,-0.023849607291724695,0.20463295092638717,-0.10140875844682652,0.021000223866914906,-0.014446987666071437,0.04579462924196478,-0.031095248876405916,-0.04478223777334322,-0.0900163905889348,0.14850417267358346,0.021442491226096788,-0.008115256870669689,-0.03652607347756158,0.09638693544774996,-0.1371304106227949
9,-0.017880884155202906,0.04791965774171758,-0.023098011618310554,-0.11362230097591305,-0.15177057508513156,-0.06419309435022062,0.1231336703827975,-0.0075382450666620655,-0.046039095237077034,0.04604863996325622,0.12022111279594332,0.04338554821946329,-0.036440758455073496,-0.17116882397309963,-0.014917248223620885,0.17624581981104456,0.00015146105304262656,0.08877028861867503,-0.11728898164179306,0.08240597009207921,0.048116047883363475,-0.051912656403602306,0.03418887950068933,0.07551092259887388,0.04437684167985158,-0.1193551907810178,-0.044641143493990565,0.04540538871766028,-0.056512641255092096,0.1463094616075471,0.06169620156661534,-0.02577391249194746,-0.08657348119436543,-0.07041067934697208,-0.053000972952090775,-0.024216748985964546,-0.10017339989540963,0.08129825193018253,0.11307399915510377,0.11203798915220646,-0.015197858964798512,0.07984341274990184,-0.024110135640457084,0.08915892777394537,0.09631028865817964,-0.0972120848529415,0.10155671305227543,-0.0026578516876628547,-0.1251529519521869,0.06263151131014356,0.0394616395535312,-0.020855187222192248,0.04741384921326002,0.1321950184329536,-0.026556045147967604,-0.04159409129782461,-0.07429352597605114,-0.21271769794299528,0.09861223951322802,0.05593319848695295,-0.08408358799643446,0.04410603077139934,-0.09373572604813285,-0.0032833113463006792,-0.04930461123368282,0.07434478136402972,-0.025299957436776585,-0.0025289588509634264,-0.14401895343635282,0.0706455545935443,7.767364086284057e-06,0.0434337173582716,0.07387706170714389,0.016152967562213353,0.03253563832677178,-0.04522458526453584,0.13853209751564524,-0.04166582451115009,-0.08542512383805263,0.045277229231671184,0.05147757268854935,-0.11977965888750407,-0.13302798050203707,-0.07464239051152018,-0.04661781563471798,-0.003323629516486793,0.12039702831704194,-0.09500364599072417,-0.0866905378305399,0.15866505850275683,-0.1607887243755566,0.03636469208052883,-0.03239856645718413,0.0428164344557653,-0.10517067226303596,-0.03227817387175938,-0.10915913806183601,-0.0984731344377167,0.07312745815359029,0.008889459165402873,-0.19398678574549397,0.18211911069203016,0.009493538735928024,0.03980802742696929,-0.030302063789362906,0.09839100645301761,0.11498731763711448,-0.22222702691699284,0.043536225185888844,0.08078678661960301,-0.026939908147414003,-0.08504429236428314,0.08346246544582617,0.0630749914885006,0.1828190172421529,-0.13065031576993946,-0.07675465102473245,0.001420590329286408,0.1257932925298434,-0.06363816882085795,-0.07896298277816957,0.1733639426436905,-0.07694607113398182,-0.06137979399865345,-0.03337539502915912,-0.1916931842599057,-0.0026688662409750153,0.10777965715119499
